"Participant.Public.ID","Participant.Private.ID","country","Rhythm","Harmony","groove","pleasure","MT","GMS","MS","EE","MR","SM","SR","BMRQ","gender","age"
"9kvxsqbl","10581003","denmark","4","3",100,68,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","4","1",68,68,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","1","4",22,39,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","1","2",21,22,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","1","3",40,19,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","1","1",10,16,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","2","4",38,62,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","2","2",3,6,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","2","3",60,71,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","2","1",36,62,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","3","4",76,58,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","3","2",84,79,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","3","3",87,76,41,106,16,15,19,16,17,83,"1",29
"9kvxsqbl","10581003","denmark","3","1",67,33,41,106,16,15,19,16,17,83,"1",29
"9mkg6qyf","10301704","denmark","4","4",68,0,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","4","2",20,0,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","4","3",58,0,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","4","1",8,4,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","1","4",13,3,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","1","2",10,34,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","1","3",9,24,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","1","1",26,5,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","2","4",86,0,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","2","2",85,74,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","2","3",66,54,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","2","1",73,68,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","3","4",77,9,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","3","2",85,57,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","3","3",90,38,7,22,7,7,8,19,6,47,"2",25
"9mkg6qyf","10301704","denmark","3","1",90,53,7,22,7,7,8,19,6,47,"2",25
"9mzc19ng","10745134","chinese","4","4",34,66,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","4","2",29,66,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","4","3",62,38,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","4","1",21,30,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","1","4",0,36,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","1","2",34,28,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","1","3",28,65,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","1","1",25,30,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","2","4",44,29,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","2","2",77,58,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","2","3",35,17,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","2","1",68,34,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","3","4",76,60,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","3","2",70,68,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","3","3",65,74,33,93,18,19,18,15,16,86,"2",23
"9mzc19ng","10745134","chinese","3","1",86,63,33,93,18,19,18,15,16,86,"2",23
"am9o7yjc","10634973","denmark","4","4",33,35,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","4","2",62,43,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","4","3",4,40,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","4","1",0,77,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","1","4",18,10,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","1","2",34,8,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","1","3",11,17,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","1","1",32,14,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","2","4",38,39,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","2","2",61,45,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","2","3",44,58,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","2","1",52,71,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","3","4",79,56,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","3","2",65,58,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","3","3",66,57,13,41,13,18,8,16,19,74,"1",23
"am9o7yjc","10634973","denmark","3","1",58,72,13,41,13,18,8,16,19,74,"1",23
"avyw1u3x","10697471","denmark","4","4",10,7,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","4","2",34,0,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","4","3",10,35,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","4","1",30,7,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","1","4",35,10,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","1","2",0,56,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","1","3",42,42,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","1","1",40,15,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","2","4",59,15,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","2","2",36,78,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","2","3",57,56,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","2","1",54,53,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","3","4",58,45,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","3","2",66,87,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","3","3",62,83,16,76,13,16,16,18,15,78,"1",23
"avyw1u3x","10697471","denmark","3","1",81,80,16,76,13,16,16,18,15,78,"1",23
"ayzcye5a","10615381","chinese","4","4",21,29,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","4","2",27,41,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","4","3",18,26,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","4","1",23,37,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","1","4",44,37,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","1","2",36,54,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","1","3",52,44,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","1","1",56,57,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","2","4",65,37,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","2","2",67,59,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","2","3",63,50,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","2","1",67,64,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","3","4",81,58,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","3","2",71,55,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","3","3",77,56,13,70,15,16,16,17,16,80,"2",19
"ayzcye5a","10615381","chinese","3","1",80,64,13,70,15,16,16,17,16,80,"2",19
"ayzltz4j","10748544","chinese","4","4",69,69,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","4","2",63,71,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","4","3",63,25,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","4","1",68,63,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","1","4",31,72,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","1","2",66,76,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","1","3",70,20,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","1","1",69,35,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","2","4",71,30,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","2","2",61,70,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","2","3",21,67,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","2","1",68,64,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","3","4",30,65,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","3","2",66,71,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","3","3",67,26,27,87,18,19,17,17,18,89,"1",21
"ayzltz4j","10748544","chinese","3","1",67,100,27,87,18,19,17,17,18,89,"1",21
"b2pdb80h","10608763","denmark","4","4",40,3,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","4","2",0,37,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","4","3",1,25,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","4","1",20,45,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","1","4",5,48,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","1","2",39,47,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","1","3",34,52,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","1","1",52,47,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","2","4",0,34,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","2","2",37,49,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","2","3",20,44,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","2","1",37,44,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","3","4",31,61,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","3","2",30,62,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","3","3",70,65,18,74,8,17,13,20,16,74,"2",23
"b2pdb80h","10608763","denmark","3","1",51,53,18,74,8,17,13,20,16,74,"2",23
"b5o609nw","10621206","chinese","4","4",23,64,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","4","2",64,61,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","4","3",74,68,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","4","1",19,70,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","1","4",70,65,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","1","2",35,76,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","1","3",66,27,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","1","1",79,58,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","2","4",67,74,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","2","2",73,71,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","2","3",66,64,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","2","1",86,61,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","3","4",65,21,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","3","2",23,80,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","3","3",74,35,24,71,16,18,17,18,16,85,"1",20
"b5o609nw","10621206","chinese","3","1",33,69,24,71,16,18,17,18,16,85,"1",20
"be4mw42h","10436128","denmark","4","4",0,4,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","4","2",29,12,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","4","3",43,0,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","4","1",0,0,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","1","4",23,0,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","1","2",40,23,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","1","3",58,13,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","1","1",43,0,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","2","4",100,61,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","2","2",100,64,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","2","3",90,43,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","2","1",100,61,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","3","4",100,63,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","3","2",100,74,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","3","3",100,64,29,67,17,19,16,19,19,90,"2",30
"be4mw42h","10436128","denmark","3","1",100,65,29,67,17,19,16,19,19,90,"2",30
"beh78otz","10775055","chinese","4","4",0,0,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","4","2",3,30,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","4","3",0,0,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","4","1",0,3,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","1","4",0,15,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","1","2",17,0,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","1","3",10,2,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","1","1",17,48,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","2","4",10,41,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","2","2",18,56,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","2","3",14,37,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","2","1",4,35,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","3","4",58,73,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","3","2",80,67,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","3","3",99,75,32,111,19,20,20,18,19,96,"2",24
"beh78otz","10775055","chinese","3","1",77,43,32,111,19,20,20,18,19,96,"2",24
"bgrokfi7","10615319","chinese","4","4",27,31,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","4","2",25,32,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","4","3",14,6,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","4","1",31,30,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","1","4",23,20,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","1","2",19,30,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","1","3",32,31,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","1","1",70,29,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","2","4",65,29,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","2","2",26,26,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","2","3",61,32,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","2","1",30,30,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","3","4",21,27,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","3","2",29,98,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","3","3",25,29,16,50,13,16,15,18,14,76,"1",24
"bgrokfi7","10615319","chinese","3","1",23,31,16,50,13,16,15,18,14,76,"1",24
"brbia97p","10389676","denmark","4","4",6,0,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","4","2",12,10,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","4","3",13,5,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","4","1",33,0,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","1","4",21,16,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","1","2",49,46,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","1","3",42,22,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","1","1",47,39,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","2","4",46,9,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","2","2",48,58,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","2","3",49,21,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","2","1",52,35,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","3","4",27,8,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","3","2",64,66,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","3","3",46,34,20,51,7,16,14,12,14,63,"1",23
"brbia97p","10389676","denmark","3","1",60,60,20,51,7,16,14,12,14,63,"1",23
"byqbbnza","10615338","chinese","4","4",21,65,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","4","2",40,32,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","4","3",36,68,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","4","1",17,39,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","1","4",42,19,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","1","2",45,62,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","1","3",58,13,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","1","1",69,66,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","2","4",65,73,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","2","2",59,66,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","2","3",57,63,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","2","1",42,64,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","3","4",76,71,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","3","2",67,30,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","3","3",41,58,19,62,18,18,16,15,16,83,"2",24
"byqbbnza","10615338","chinese","3","1",42,37,19,62,18,18,16,15,16,83,"2",24
"bzdu2xjb","10615337","chinese","4","4",79,84,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","4","2",94,82,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","4","3",83,72,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","4","1",70,86,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","1","4",67,85,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","1","2",86,83,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","1","3",76,85,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","1","1",87,76,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","2","4",76,88,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","2","2",86,85,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","2","3",94,84,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","2","1",79,86,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","3","4",81,84,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","3","2",87,71,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","3","3",81,90,32,93,17,20,17,18,16,88,"1",22
"bzdu2xjb","10615337","chinese","3","1",83,86,32,93,17,20,17,18,16,88,"1",22
"c9nswen7","10610624","chinese","4","4",6,42,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","4","2",0,77,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","4","3",5,13,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","4","1",26,10,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","1","4",8,40,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","1","2",94,63,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","1","3",100,5,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","1","1",28,27,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","2","4",54,10,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","2","2",66,79,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","2","3",74,36,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","2","1",84,51,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","3","4",91,96,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","3","2",90,91,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","3","3",68,45,23,90,20,18,16,20,20,94,"2",22
"c9nswen7","10610624","chinese","3","1",100,92,23,90,20,18,16,20,20,94,"2",22
"chbcgzcr","10710769","denmark","4","4",72,0,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","4","2",0,34,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","4","3",22,0,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","4","1",100,0,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","1","4",79,0,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","1","2",80,11,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","1","3",89,38,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","1","1",84,42,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","2","4",0,71,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","2","2",82,70,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","2","3",100,41,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","2","1",63,84,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","3","4",81,63,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","3","2",65,63,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","3","3",100,14,8,45,14,20,16,15,13,78,"2",25
"chbcgzcr","10710769","denmark","3","1",100,76,8,45,14,20,16,15,13,78,"2",25
"co4fiw6q","10522963","denmark","4","4",0,27,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","4","2",19,32,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","4","3",19,1,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","4","1",0,7,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","1","4",0,8,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","1","2",11,25,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","1","3",0,18,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","1","1",19,67,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","2","4",18,9,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","2","2",13,66,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","2","3",28,20,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","2","1",29,71,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","3","4",9,33,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","3","2",61,68,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","3","3",13,25,31,51,4,14,11,15,10,54,"2",27
"co4fiw6q","10522963","denmark","3","1",32,59,31,51,4,14,11,15,10,54,"2",27
